time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 00:06:10.056,3.027750762114558,-1e+31,510.6428099235401,-1e+31,-510.6428099235401,30.963274533825235,-11.598144162863456,96.29830925939295,-1e+31,0.02143012077384305,-1e+31,520.4021144784202,-1e+31,95.36559432568106,-1e+31,1275742.3827714995,203940.31364734736,-100408.10659840051
2025-07-01 00:06:15.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,28.61302202671518,-5.2933669270151995,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3730005263,203941.72399680765,-100408.02478429273
2025-07-01 00:06:20.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,19.322163673239302,-27.324769214256342,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.363229696,203943.13434481315,-100407.94296959386
2025-07-01 00:06:25.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,21.783320867878693,-17.356989680787002,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3534587747,203944.5447194058,-100407.86115268525
2025-07-01 00:06:30.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,26.61746640436295,-29.2833324192181,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3436883097,203945.95503594537,-100407.77933850628
2025-07-01 00:06:35.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,27.490157180264504,-28.317928454713595,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.333917591,203947.3654072834,-100407.69752047682
2025-07-01 00:06:40.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,24.172431000679328,-28.002365373009596,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3241468857,203948.77580514876,-100407.61570025748
2025-07-01 00:06:45.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.809389356677265,-26.536846189385155,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3143768373,203950.18611673763,-100407.53388441366
2025-07-01 00:06:50.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,25.09224439693198,-19.193031155964608,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3046065588,203951.59648313638,-100407.45206467144
2025-07-01 00:06:55.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.37609068510801,-22.62439916936701,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.2948365242,203953.00681969395,-100407.3702460539
